DANE|MPIO|DPTO|M1_100B|M1_100C|M1_101|M1_102|M1_103A|M1_103B|M1_104|M1_115|M1_119|M1_303B|M1_303C|M1_303D|M1_303E|M1_303F|M1_303G|M1_304|M1_305|M1_306|M1_306CU|M1_307|M1_308|M1_309|Grandesciudades|Clase|zona|Region|Subreg|depto|Municipio|Fex_fin|EST_SE_2|FRACCION|ID_HOGAR
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|5|2|1||1|3|1|11001|1|1|5|4|11|BOGOTA DC|114.248436720988|3|1|213401601
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|5|3|1||1|2|1|11001|1|1|5|4|11|BOGOTA DC|114.248436720988|3|10|213401901
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||1|3|1|11001|1|1|5|4|11|BOGOTA DC|114.248436720988|3|4|213402501
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|5|1|1||1|4|1|11001|1|1|5|4|11|BOGOTA DC|114.248436720988|3|1|213402601
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|4|1|1||1|4|1|11001|1|1|5|4|11|BOGOTA DC|114.248436720988|3|1|213402801
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|6|NULL|NULL|NULL|NULL|NULL|NULL|4|2|3||1|4|1|11001|1|1|5|4|11|BOGOTA DC|114.248436720988|3|2|213403001
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|3|6|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|114.248436720988|3|8|213403101
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|4|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|114.248436720988|3|1|213403201
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|114.248436720988|3|2|213403301
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|8|NULL|NULL|NULL|NULL|NULL|NULL|4|2|2||1|3|1|11001|1|1|5|4|11|BOGOTA DC|114.248436720988|3|7|213403401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|4|4|1||1|2|1|11001|1|1|5|4|11|BOGOTA DC|114.248436720988|3|4|213403701
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|6|1|3||1|5|1|11001|1|1|5|4|11|BOGOTA DC|541.511418978498|2|1|214901101
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|169.885935365803|2|8|214901201
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|1|1|11001|1|1|5|4|11|BOGOTA DC|84.9429676829016|2|8|214901601
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||1|2|1|11001|1|1|5|4|11|BOGOTA DC|541.511418978498|2|4|214902601
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|1|2|3||2|1|1|11001|1|1|5|4|11|BOGOTA DC|169.885935365803|2|7|214903701
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|7|NULL|NULL|NULL|NULL|NULL|NULL|3|2|4||1|2|1|11001|1|1|5|4|11|BOGOTA DC|752.938756937587|3|8|214903702
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||1|2|1|11001|1|1|5|4|11|BOGOTA DC|169.885935365803|2|2|214904101
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|4|1|5||1|2|1|11001|1|1|5|4|11|BOGOTA DC|541.511418978498|2|1|214904201
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||1|4|1|11001|1|1|5|4|11|BOGOTA DC|750.329547865631|2|2|215000101
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|7|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||1|3|1|11001|1|1|5|4|11|BOGOTA DC|339.771870731606|2|7|215002601
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|2|1|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|750.329547865631|2|2|215003101
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|5||2|2|1|11001|1|1|5|4|11|BOGOTA DC|84.9429676829016|2|2|215003201
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|3|3|5||1|5|1|11001|1|1|5|4|11|BOGOTA DC|750.329547865631|2|2|215005101
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|4|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|84.9429676829016|2|11|215005102
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|3|2|5||6|1|1|11001|1|1|5|4|11|BOGOTA DC|1713.1493815007|2|1|216400204
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|0|3|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|1|1|11001|1|1|5|4|11|BOGOTA DC|129.172952598866|1|7|216400205
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|6|NULL|NULL|NULL|NULL|NULL|NULL|4|2|3||2|4|1|11001|1|1|5|4|11|BOGOTA DC|391.577001485873|2|2|216400901
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|6|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||1|3|1|11001|1|1|5|4|11|BOGOTA DC|685.259752600278|2|2|216401101
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|587.36550222881|2|2|216402502
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|3|3|3||1|2|1|11001|1|1|5|4|11|BOGOTA DC|685.259752600278|2|8|216403101
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|4|1|1||1|3|1|11001|1|1|5|4|11|BOGOTA DC|660.786190007411|2|8|216501001
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|3|4|2||1|2|1|11001|1|1|5|4|11|BOGOTA DC|97.8942503714683|2|8|216502001
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|4|1|3||2|3|1|11001|1|1|5|4|11|BOGOTA DC|97.8942503714683|2|4|216502601
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|1982.35857002223|2|8|216502901
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|350.197980811749|2|1|217700301
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|9|NULL|NULL|NULL|NULL|NULL|NULL|5|4|3||2|3|1|11001|1|1|5|4|11|BOGOTA DC|116.732660270583|2|2|217700401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|4|1|3||2|3|1|11001|1|1|5|4|11|BOGOTA DC|2101.18788487049|2|1|217700802
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|0|3|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|1109.01975151257|1|12|217701101
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|4|1|11001|1|1|5|4|11|BOGOTA DC|116.732660270583|2|1|217702401
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|2|4|5||2|1|1|11001|1|1|5|4|11|BOGOTA DC|233.465320541166|2|8|217800101
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|6|HERENCIA|1|4|1|11001|1|1|5|4|11|BOGOTA DC|233.465320541166|2|10|217800301
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|7|NULL|NULL|NULL|NULL|NULL|NULL|4|2|1||1|4|1|11001|1|1|5|4|11|BOGOTA DC|154.102067987257|3|4|218900801
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|5|1|1||1|2|1|11001|1|1|5|4|11|BOGOTA DC|154.102067987257|3|10|219001001
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||1|3|1|11001|1|1|5|4|11|BOGOTA DC|154.102067987257|3|2|219001101
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|2|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||1|1|1|11001|1|1|5|4|11|BOGOTA DC|154.102067987257|3|2|219001102
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|4|47|12|7|4|4|6|6|1|5||1|4|1|11001|1|1|5|4|11|BOGOTA DC|154.102067987257|3|10|219001401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||1|3|1|11001|1|1|5|4|11|BOGOTA DC|154.102067987257|3|1|219001601
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|3|7|NULL|NULL|NULL|NULL|NULL|NULL|4|2|1||1|4|1|11001|1|1|5|4|11|BOGOTA DC|154.102067987257|3|2|219006401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|6|1|2||1|2|1|11001|1|1|5|4|11|BOGOTA DC|154.102067987257|3|1|219006701
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||1|3|1|11001|1|1|5|4|11|BOGOTA DC|154.102067987257|3|8|219006901
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||1|1|1|11001|1|1|5|4|11|BOGOTA DC|154.102067987257|3|8|219007701
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|6|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|3|1|11001|1|1|5|4|11|BOGOTA DC|154.102067987257|3|1|219008201
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||1|4|1|11001|1|1|5|4|11|BOGOTA DC|154.102067987257|3|10|219008401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|3|1|4||1|2|1|11001|1|1|5|4|11|BOGOTA DC|154.102067987257|3|4|219008601
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|2|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||6|1|1|11001|1|1|5|4|11|BOGOTA DC|3612.60838857877|2|2|220900301
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|2|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|1204.20279619292|2|4|220901401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||2|1|1|11001|1|1|5|4|11|BOGOTA DC|125.437791270096|2|8|220901402
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|1204.20279619292|2|2|220901404
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|2|NULL|NULL|NULL|NULL|NULL|NULL|2|4|1||2|2|1|11001|1|1|5|4|11|BOGOTA DC|1806.30419428939|2|10|220903201
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|3|1|11001|1|1|5|4|11|BOGOTA DC|1756.12907778135|2|2|221003601
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|1|1|11001|1|1|5|4|11|BOGOTA DC|94.0783434525722|2|8|221004501
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|8|NULL|NULL|NULL|NULL|NULL|NULL|2|3|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|1756.12907778135|2|10|221006101
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|2|NULL|NULL|NULL|NULL|NULL|NULL|6|2|3||2|1|1|11001|1|1|5|4|11|BOGOTA DC|3445.26655487056|2|1|223301501
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|5|1|1||2|3|1|11001|1|1|5|4|11|BOGOTA DC|1030.20086191481|3|10|223400401
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|3|2|NULL|NULL|NULL|NULL|NULL|NULL|5|1|1||2|2|1|11001|1|1|5|4|11|BOGOTA DC|1030.20086191481|3|10|223400501
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||2|3|1|11001|1|1|5|4|11|BOGOTA DC|1030.20086191481|3|8|223401001
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|4|NULL|NULL|NULL|NULL|NULL|NULL|4|1|3||2|3|1|11001|1|1|5|4|11|BOGOTA DC|7730.87913355429|3|8|225300601
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|8|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|4|1|11001|1|1|5|4|11|BOGOTA DC|7730.87913355429|3|1|225302701
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|2|36|3|6|6|6|4|2|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|1291.04110503745|3|8|227200401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|5|1|1||2|3|1|11001|1|1|5|4|11|BOGOTA DC|161.380138129682|3|2|227200701
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|3|1|11001|1|1|5|4|11|BOGOTA DC|1291.04110503745|3|8|227300201
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|3|3|NULL|NULL|NULL|NULL|NULL|NULL|3|2|2||1|3|1|11001|1|1|5|4|11|BOGOTA DC|322.760276259363|3|1|227300701
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|3|3|2||1|2|1|11001|1|1|5|4|11|BOGOTA DC|2837.08955240389|2|8|229900901
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|6|NULL|NULL|NULL|NULL|NULL|NULL|2|3|3||1|3|1|11001|1|1|5|4|11|BOGOTA DC|2837.08955240389|2|2|229903701
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|2|2|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||1|2|1|11001|1|1|5|4|11|BOGOTA DC|2837.08955240389|2|2|229904301
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|2|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|2||1|3|1|11001|1|1|5|4|11|BOGOTA DC|1395.66502174707|2|2|230000301
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|8|NULL|NULL|NULL|NULL|NULL|NULL|3|3|2||1|3|1|11001|1|1|5|4|11|BOGOTA DC|137.27852672922|2|2|230000501
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|6|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||1|3|1|11001|1|1|5|4|11|BOGOTA DC|137.27852672922|2|2|230000601
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||1|3|1|11001|1|1|5|4|11|BOGOTA DC|1395.66502174707|2|2|230001401
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|3|3|2||1|2|1|11001|1|1|5|4|11|BOGOTA DC|1395.66502174707|2|2|230003701
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|2|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|3|1|11001|1|1|5|4|11|BOGOTA DC|1395.66502174707|2|2|230005901
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|1|1|11001|1|1|5|4|11|BOGOTA DC|100.77468362141|1|2|232100201
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|6|NULL|NULL|NULL|NULL|NULL|NULL|4|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|1007.7468362141|1|2|232100401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|2||2|3|1|11001|1|1|5|4|11|BOGOTA DC|100.77468362141|1|2|232100501
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|2|1|1||1|2|1|11001|1|1|5|4|11|BOGOTA DC|503.873418107052|1|8|232101201
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|2|20|2|7|6|4|6|3|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|287.927667489744|1|2|232101701
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||1|2|1|11001|1|1|5|4|11|BOGOTA DC|503.873418107052|1|2|232103201
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|6|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||2|4|1|11001|1|1|5|4|11|BOGOTA DC|1007.7468362141|1|10|232103401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|1|1|11001|1|1|5|4|11|BOGOTA DC|503.873418107052|1|2|232103901
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|9|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|3|1|11001|1|1|5|4|11|BOGOTA DC|100.77468362141|1|2|232104001
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||3|2|1|11001|1|1|5|4|11|BOGOTA DC|587.852321124894|1|4|232200101
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||1|2|1|11001|1|1|5|4|11|BOGOTA DC|1175.70464224979|1|2|232200501
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||2|3|1|11001|1|1|5|4|11|BOGOTA DC|201.549367242821|1|2|232200901
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|587.852321124894|1|2|232201201
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|4|3|1||2|3|1|11001|1|1|5|4|11|BOGOTA DC|587.852321124894|1|1|232201401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|3|3|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|143.963833744872|1|8|232202801
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|11|NULL|NULL|NULL|NULL|NULL|NULL|4|3|1||1|2|1|11001|1|1|5|4|11|BOGOTA DC|295.560985088489|2|2|234400401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||2|3|1|11001|1|1|5|4|11|BOGOTA DC|222.855552056212|1|2|234400901
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|2|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|1|1|11001|1|1|5|4|11|BOGOTA DC|587.995802732929|1|2|234401001
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|881.993704099394|1|2|234401401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|2|3|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|1|1|11001|1|1|5|4|11|BOGOTA DC|443.341477632733|2|8|234401402
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|4|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|155.998886439349|1|4|234401901
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|3|1|11001|1|1|5|4|11|BOGOTA DC|1763.98740819879|1|8|234402701
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||1|1|1|11001|1|1|5|4|11|BOGOTA DC|155.998886439349|1|2|234403801
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|3|1|11001|1|1|5|4|11|BOGOTA DC|155.998886439349|1|1|234404201
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|2|1|11001|1|1|5|4|11|BOGOTA DC|222.855552056212|1|8|234404401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|13|NULL|NULL|NULL|NULL|NULL|NULL|3|4|1||1|1|1|11001|1|1|5|4|11|BOGOTA DC|222.855552056212|1|2|234404501
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|2|2|5||4|2|1|11001|1|1|5|4|11|BOGOTA DC|587.995802732929|1|8|234404601
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|7|NULL|NULL|NULL|NULL|NULL|NULL|3|3|3||1|3|1|11001|1|1|5|4|11|BOGOTA DC|587.995802732929|1|2|234404701
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|1|2|NULL|NULL|NULL|NULL|NULL|NULL|2|1|1||2|1|1|11001|1|1|5|4|11|BOGOTA DC|467.996659318046|1|4|234500101
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|7|NULL|NULL|NULL|NULL|NULL|NULL|4|3|1||1|3|1|11001|1|1|5|4|11|BOGOTA DC|467.996659318046|1|2|234500501
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|2||2|3|1|11001|1|1|5|4|11|BOGOTA DC|467.996659318046|1|8|234500701
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|1|2|NULL|NULL|NULL|NULL|NULL|NULL|2|3|1||1|1|1|11001|1|1|5|4|11|BOGOTA DC|467.996659318046|1|8|234500901
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|3|1|11001|1|1|5|4|11|BOGOTA DC|467.996659318046|1|8|234501301
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|467.996659318046|1|1|234501401
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|3|4|3||1|2|1|11001|1|1|5|4|11|BOGOTA DC|155.998886439349|1|2|234501801
11001|BOGOTA|BOGOTA|1|2|5|11|BOGOTA|11001|1|1|4|NULL|NULL|NULL|NULL|NULL|NULL|1|3|5||4|2|1|11001|1|1|5|4|11|BOGOTA DC|467.996659318046|1|8|234502101
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||1|1|1|11001|1|1|5|4|11|BOGOTA DC|935.993318636091|1|2|234502502
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|3|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|1232.00179144558|1|7|237700103
11001|BOGOTA|BOGOTA|1|1|5|11|BOGOTA|11001|1|1|6|NULL|NULL|NULL|NULL|NULL|NULL|2|3|3||2|2|1|11001|1|1|5|4|11|BOGOTA DC|410.667263815194|1|8|237700301
